Count,Name,Edition,Condition,Language,Foil,Collector Number,Alter,Proxy,Purchase Price
1,Tragic Slip,CMM,NM,en,,192,FALSE,FALSE,
1,Trail of Crumbs,ELD,NM,en,,179,FALSE,FALSE,
1,Trailblazer's Boots,ZEN,NM,en,,208,FALSE,FALSE,
1,Training Center,CMR,NM,en,,358,FALSE,FALSE,
4,Tranquil Cove,IKO,NM,en,,257,FALSE,FALSE,
1,Tranquil Thicket,BLC,NM,en,,350,FALSE,FALSE,
1,Traumatic Revelation,MOM,NM,en,,127,FALSE,FALSE,
1,Traverse the Ulvenwald,SOI,NM,en,,234,FALSE,FALSE,
1,"Traxos, Scourge of Kroog",DMC,NM,en,,195,FALSE,FALSE,
1,Treason of Isengard,LTR,NM,en,,74,FALSE,FALSE,
1,Tribute to the World Tree,MOM,NM,en,,373,FALSE,FALSE,
2,Trigon of Infestation,SOM,NM,en,,214,FALSE,FALSE,
1,Triumph of the Hordes,NPH,NM,en,,123,FALSE,FALSE,
3,Troublemaker Ouphe,WOE,NM,en,,194,FALSE,FALSE,
1,Trumpet Blast,M10,NM,en,,160,FALSE,FALSE,
1,Trygon Prime,40K,NM,en,,143,FALSE,FALSE,
3,Tuinvale Guide,WOE,NM,en,,36,FALSE,FALSE,
1,Tuinvale Treefolk,ELD,NM,en,,180,FALSE,FALSE,
1,Tukatongue Thallid,CON,NM,en,,96,FALSE,FALSE,
1,Turnabout,DMR,NM,en,,295,FALSE,FALSE,
1,Turnabout,DMR,NM,en,,70,FALSE,FALSE,
1,Twilight Mire,BLC,NM,en,,351,FALSE,FALSE,
1,Twinshot Sniper,NEO,NM,en,,168,FALSE,FALSE,
1,Twisted Embrace,NEO,NM,en,,125,FALSE,FALSE,
1,Twisted Experiment,DMR,NM,en,,104,FALSE,FALSE,
2,Twisted Sewer-Witch,WOE,NM,en,,114,FALSE,FALSE,
1,Two-Headed Hunter,WOE,NM,en,,155,FALSE,FALSE,
1,"Tymaret, Chosen from Death",MUL,NM,en,,18,FALSE,FALSE,
1,Tyranid Harridan,40K,NM,en,,144,FALSE,FALSE,
1,Tyranid Invasion,40K,NM,en,,102,FALSE,FALSE,
1,Tyranid Prime,40K,NM,en,,145,FALSE,FALSE,
1,Tyrant Guard,40K,NM,en,,103,FALSE,FALSE,
1,Tyrite Sanctum,DMC,NM,en,,240,FALSE,FALSE,
1,Tyvar's Stand,ONE,NM,en,,190,FALSE,FALSE,
1,Ugluk of the White Hand,LTR,NM,en,,235,FALSE,FALSE,
1,"Ulasht, the Hate Seed",NEC,NM,en,,143,FALSE,FALSE,
1,Unassuming Sage,WOE,NM,en,,37,FALSE,FALSE,
2,Unblinking Bleb,FUT,NM,en,,45,FALSE,FALSE,
1,Unbound Flourishing,MH1,NM,en,,189,FALSE,FALSE,
1,Unbreakable Formation,DMC,NM,en,,106,FALSE,FALSE,
1,Unburial Rites,ISD,NM,en,,122,FALSE,FALSE,
1,Uncage the Menagerie,HOU,NM,en,,137,FALSE,FALSE,
1,Unclaimed Territory,40K,NM,en,,304,FALSE,FALSE,
1,Unclaimed Territory,XLN,NM,en,,258,FALSE,FALSE,
1,Unctus's Retrofitter,ONE,NM,en,,76,FALSE,FALSE,
1,Undergrowth Stadium,CMR,NM,en,,714,FALSE,FALSE,
3,Undying Rage,DMR,NM,en,,146,FALSE,FALSE,
1,Unforgiving One,NEO,NM,en,,127,FALSE,FALSE,
1,Union of the Third Path,BRO,NM,en,,31,FALSE,FALSE,
1,Union of the Third Path,BRO,NM,en,foil,31,FALSE,FALSE,
1,Unleash Shell,BRO,NM,en,,155,FALSE,FALSE,
4,Unlicensed Hearse,SNC,NM,en,,246,FALSE,FALSE,
1,Unquenchable Fury,NEC,NM,en,,23,FALSE,FALSE,
1,Unseal the Necropolis,MOM,NM,en,,128,FALSE,FALSE,
1,Unstoppable Ogre,NEO,NM,en,,169,FALSE,FALSE,
1,Unstoppable Ogre,NEO,NM,en,foil,169,FALSE,FALSE,
1,Unsummon,CON,NM,en,,37,FALSE,FALSE,
3,Untamed Might,SOM,NM,en,,131,FALSE,FALSE,
1,Untethered Express,AER,NM,en,,179,FALSE,FALSE,
1,Urban Burgeoning,RTR,NM,en,,138,FALSE,FALSE,
1,Urborg Syphon-Mage,DMR,NM,en,,106,FALSE,FALSE,
1,Urborg Uprising,DMR,NM,en,,107,FALSE,FALSE,
1,Urgent Exorcism,ISD,NM,en,,40,FALSE,FALSE,
1,Urn of Godfire,MOM,NM,en,,266,FALSE,FALSE,
3,Urza's Rebuff,BRO,NM,en,,71,FALSE,FALSE,
1,Urza's Ruinous Blast,DMC,NM,en,,107,FALSE,FALSE,
1,"Urza, Prince of Kroog",BRO,NM,en,,226,FALSE,FALSE,
2,Usher of the Fallen,KHM,NM,en,,35,FALSE,FALSE,
1,Utopia Sprawl,SLD,NM,en,,409,FALSE,FALSE,
1,Vagrant Plowbeasts,CON,NM,en,,129,FALSE,FALSE,
1,"Valduk, Keeper of the Flame",DOM,NM,en,,148,FALSE,FALSE,
1,"Valduk, Keeper of the Flame",MUL,NM,en,,24,FALSE,FALSE,
3,Valley Rannet,ARB,NM,en,,61,FALSE,FALSE,
1,Valor in Akros,J22,NM,en,,262,FALSE,FALSE,
1,Valorous Steed,J22,NM,en,,264,FALSE,FALSE,
1,Vampire Interloper,ISD,NM,en,,123,FALSE,FALSE,
1,Vampiric Rites,WOT,NM,en,,37,FALSE,FALSE,
2,Vanguard of the Rose,LCI,NM,en,,42,FALSE,FALSE,
1,Vanquisher's Banner,XLN,NM,en,,251,FALSE,FALSE,
1,Vantress Transmuter,WOE,NM,en,,75,FALSE,FALSE,
1,Vastwood Surge,NEC,NM,en,,133,FALSE,FALSE,
1,Vat of Rebirth,ONE,NM,en,,113,FALSE,FALSE,
1,Vectis Silencers,ALA,NM,en,,62,FALSE,FALSE,
1,Vedalken Ghoul,ARB,NM,en,,32,FALSE,FALSE,
1,Vedalken Heretic,ARB,NM,en,,104,FALSE,FALSE,
1,Vedalken Outlander,CON,NM,en,,132,FALSE,FALSE,
2,Veil of Assimilation,ONE,NM,en,,37,FALSE,FALSE,
1,Vengeful Archon,M11,NM,en,,37,FALSE,FALSE,
1,Vengeful Rebirth,ARB,NM,en,,62,FALSE,FALSE,
1,Venomous Brutalizer,ONE,NM,en,,193,FALSE,FALSE,
1,Venomthrope,40K,NM,en,,147,FALSE,FALSE,
3,Verdant Catacombs,MH2,NM,en,,479,FALSE,FALSE,
1,Verdant Command,MH2,NM,en,,182,FALSE,FALSE,
2,Verdant Outrider,WOE,NM,en,,196,FALSE,FALSE,
1,"Verrak, Warped Sengir",DMC,NM,en,,16,FALSE,FALSE,
1,Veteran's Powerblade,BRO,NM,en,,41,FALSE,FALSE,
1,Viashino Skeleton,ALA,NM,en,,118,FALSE,FALSE,
2,Victorious Destruction,NPH,NM,en,,99,FALSE,FALSE,
1,Vindictive Flamestoker,ONE,NM,en,,154,FALSE,FALSE,
1,Vindictive Vampire,RNA,NM,en,,90,FALSE,FALSE,
3,Vines of Vastwood,ZEN,NM,en,,193,FALSE,FALSE,
6,Viral Drake,NPH,NM,en,,49,FALSE,FALSE,
1,Viridescent Bog,BLC,NM,en,,352,FALSE,FALSE,
2,Viridian Betrayers,NPH,NM,en,,124,FALSE,FALSE,
3,Viridian Corrupter,MBS,NM,en,,94,FALSE,FALSE,
1,Viscera Dragger,ALA,NM,en,,92,FALSE,FALSE,
2,Vithian Renegades,ARB,NM,en,,64,FALSE,FALSE,
1,Voice of All,DMR,NM,en,,34,FALSE,FALSE,
1,Voidwing Hybrid,ONE,NM,en,,221,FALSE,FALSE,
1,Volatile Wanderglyph,LCI,NM,en,,172,FALSE,FALSE,
1,Volt Charge,NPH,NM,en,,100,FALSE,FALSE,
1,Volt Charge,ONE,NM,en,,155,FALSE,FALSE,
3,Voracious Vermin,WOE,NM,en,,116,FALSE,FALSE,
1,Vorel of the Hull Clade,NCC,NM,en,,357,FALSE,FALSE,
1,"Vorinclex, Monstrous Raider",KHM,NM,en,,199,FALSE,FALSE,
1,Vorrac Battlehorns,MRD,NM,en,,271,FALSE,FALSE,
1,Voyager Staff,RAV,NM,en,,274,FALSE,FALSE,
2,Vraska's Fall,ONE,NM,en,,116,FALSE,FALSE,
1,Vulshok Berserker,M11,NM,en,,159,FALSE,FALSE,
2,Wakeroot Elemental,M20,NM,en,,202,FALSE,FALSE,
1,Walk with the Ancestors,LCI,NM,en,,218,FALSE,FALSE,
1,Walking Ballista,AER,NM,en,,181,FALSE,FALSE,
1,Walking Corpse,M13,NM,en,,116,FALSE,FALSE,
1,Walking Skyscraper,NEO,NM,en,,263,FALSE,FALSE,
2,Wall of Bone,M10,NM,en,,119,FALSE,FALSE,
1,Wall of Fire,M10,NM,en,,162,FALSE,FALSE,
1,Wall of Frost,M10,NM,en,,80,FALSE,FALSE,
1,Wall of Roots,DMU,NM,en,,4,FALSE,FALSE,
1,Wall of Shadows,CHR,NM,en,,,FALSE,FALSE,
1,Wall of Tanglecord,SOM,NM,en,,222,FALSE,FALSE,
1,Wanderer's Intervention,NEO,NM,en,,41,FALSE,FALSE,
1,Wanderguard Sentry,MRD,NM,en,,56,FALSE,FALSE,
1,War Historian,MOM,NM,en,,214,FALSE,FALSE,
1,War Priest of Thune,M11,NM,en,,38,FALSE,FALSE,
2,War Report,NPH,NM,en,,26,FALSE,FALSE,
1,War-Trained Slasher,MOM,NM,en,,172,FALSE,FALSE,
1,Warbriar Blessing,THB,NM,en,,204,FALSE,FALSE,
3,Warehouse Tabby,WOE,NM,en,,117,FALSE,FALSE,
1,Warlord's Axe,M11,NM,en,,220,FALSE,FALSE,
1,Warlord's Elite,BRO,NM,en,,32,FALSE,FALSE,
1,Warm Welcome,SNC,NM,en,foil,164,FALSE,FALSE,
1,Wary Thespian,MOM,NM,en,,215,FALSE,FALSE,
2,Wasteful Harvest,BRO,NM,en,,196,FALSE,FALSE,
1,Watchful Blisterzoa,ONE,NM,en,,78,FALSE,FALSE,
1,Watchwing Scarecrow,SHM,NM,en,,268,FALSE,FALSE,
2,Water Wings,WOE,NM,en,,77,FALSE,FALSE,
1,Waterwind Scout,LCI,NM,en,,84,FALSE,FALSE,
1,Weakstone's Subjugation,BRO,NM,en,,72,FALSE,FALSE,
1,Wear // Tear,DMC,NM,en,,174,FALSE,FALSE,
2,Weatherlight Compleated,DMU,NM,en,,242,FALSE,FALSE,
1,Weatherlight,NEC,NM,en,,165,FALSE,FALSE,
4,Wedding Invitation,VOW,NM,en,,260,FALSE,FALSE,
2,Welcome to Sweettooth,WOE,NM,en,,198,FALSE,FALSE,
1,Werefox Bodyguard,WOE,NM,en,,39,FALSE,FALSE,
1,Whalebone Glider,ICE,NM,en,,,FALSE,FALSE,
1,Where Ancients Tread,ALA,NM,en,,122,FALSE,FALSE,
1,Whip Silk,IN,NM,en,,225,FALSE,FALSE,
1,Whiptongue Hydra,NEC,NM,en,,134,FALSE,FALSE,
1,Whir of Invention,AER,NM,en,,49,FALSE,FALSE,
1,Whirling Strike,BRO,NM,en,,157,FALSE,FALSE,
1,Whirlpool Whelm,LRW,NM,en,,96,FALSE,FALSE,
1,Whisper of the Dross,ONE,NM,en,,117,FALSE,FALSE,
1,Whispersilk Cloak,M11,NM,en,,221,FALSE,FALSE,
1,White Knight,M11,NM,en,,39,FALSE,FALSE,
1,Whitemane Lion,DMR,NM,en,,35,FALSE,FALSE,
2,Whitesun's Passage,SOM,NM,en,,27,FALSE,FALSE,
1,Wicked Slumber,MOM,NM,en,,84,FALSE,FALSE,
1,Wicked Slumber,MOM,NM,en,foil,84,FALSE,FALSE,
1,Wicked Visitor,WOE,NM,en,,118,FALSE,FALSE,
1,Wild Dogs,DMR,NM,en,,351,FALSE,FALSE,
1,Wild Dogs,DMR,NM,en,,183,FALSE,FALSE,
1,Wild Growth,AFC,NM,en,,174,FALSE,FALSE,
1,Wildest Dreams,KLD,NM,en,,174,FALSE,FALSE,
1,Wildwood Escort,MOM,NM,en,,216,FALSE,FALSE,
1,Wildwood Tracker,ELD,NM,en,,183,FALSE,FALSE,
1,Will the Wise,SLD,NM,en,foil,347,FALSE,FALSE,
1,Wind-Scarred Crag,NEO,NM,en,,282,FALSE,FALSE,
1,Windfall,DMU,NM,en,,6,FALSE,FALSE,
1,Windgrace's Judgment,BLC,NM,en,,263,FALSE,FALSE,
2,Wing Commando,BRO,NM,en,,73,FALSE,FALSE,
1,Winged Hive Tyrant,40K,NM,en,,148,FALSE,FALSE,
2,Witch's Cottage,ELD,NM,en,,249,FALSE,FALSE,
1,Witch's Mark,WOE,NM,en,,158,FALSE,FALSE,
1,Withstand Death,SOM,NM,en,,134,FALSE,FALSE,
1,Woe Strider,BLC,NM,en,,189,FALSE,FALSE,
2,Wolf's Quarry,ELD,NM,en,,184,FALSE,FALSE,
1,Wolfwillow Haven,BLC,NM,en,,246,FALSE,FALSE,
2,Wooded Foothills,KTK,NM,en,,249,FALSE,FALSE,
1,Woodland Cemetery,BLC,NM,en,,354,FALSE,FALSE,
1,Woodland Cemetery,DMR,NM,en,,261,FALSE,FALSE,
1,Worldly Counsel,CON,NM,en,,39,FALSE,FALSE,
1,Worldly Tutor,DMR,NM,en,,442,FALSE,FALSE,
1,Wormfang Drake,DMR,NM,en,,74,FALSE,FALSE,
1,Wrap in Vigor,FUT,NM,en,,141,FALSE,FALSE,
1,Wrath of God,DMR,NM,en,,416,FALSE,FALSE,
1,Wrecking Crew,SNC,NM,en,foil,132,FALSE,FALSE,
1,Wrenn's Resolve,MOM,NM,en,,173,FALSE,FALSE,
3,Wretched Anurid,DMR,NM,en,,109,FALSE,FALSE,
1,Wurm's Tooth,DST,NM,en,,162,FALSE,FALSE,
1,Wyll's Reversal,CLB,NM,en,,586,FALSE,FALSE,
1,Yargle and Multani,MOM,NM,en,,256,FALSE,FALSE,
1,"Yargle, Glutton of Urborg",J22,NM,en,,491,FALSE,FALSE,
1,Yavimaya Coast,DMU,NM,en,,382,FALSE,FALSE,
1,Yavimaya Dryad,TSP,NM,en,,235,FALSE,FALSE,
1,Yavimaya Sapherd,DOM,NM,en,,189,FALSE,FALSE,
2,"Yavimaya, Cradle of Growth",MH2,NM,en,,261,FALSE,FALSE,
1,Yoke of the Damned,CON,NM,en,,57,FALSE,FALSE,
1,"Yorvo, Lord of Garenbrig",ELD,NM,en,,185,FALSE,FALSE,
2,Yotian Frontliner,BRO,NM,en,,42,FALSE,FALSE,
1,Yotian Medic,BRO,NM,en,,33,FALSE,FALSE,
1,Yotian Tactician,BRO,NM,en,,228,FALSE,FALSE,
1,You Cannot Pass!,LTR,NM,en,,38,FALSE,FALSE,
1,Young Necromancer,MH2,NM,en,,110,FALSE,FALSE,
1,Youthful Knight,ELD,NM,en,,37,FALSE,FALSE,
1,Zealot's Conviction,ONE,NM,en,,39,FALSE,FALSE,
1,Zephyr Net,LRW,NM,en,,98,FALSE,FALSE,
1,Zephyr Sprite,M10,NM,en,,82,FALSE,FALSE,
1,"Zeriam, Golden Wind",DMC,NM,en,,5,FALSE,FALSE,
1,"Zetalpa, Primal Dawn",DMC,NM,en,,108,FALSE,FALSE,
1,Zhalfirin Shapecraft,MOM,NM,en,,87,FALSE,FALSE,
1,Zoanthrope,40K,NM,en,,149,FALSE,FALSE,
1,Zombie Goliath,M10,NM,en,,123,FALSE,FALSE,
1,Zombie Outlander,CON,NM,en,,133,FALSE,FALSE,
1,Zulaport Cutthroat,BLC,NM,en,,190,FALSE,FALSE,
1,Zulaport Cutthroat,C20,NM,en,,142,FALSE,FALSE,
